"Station","Date","Lat","Long","precip_mm","Tmin_C","Tmax_C"
"USC00056280","1899-08-01",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-02",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-03",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-04",39.11674,-104.91198,1,NA,NA
"USC00056280","1899-08-05",39.11674,-104.91198,0.3,NA,NA
"USC00056280","1899-08-06",39.11674,-104.91198,1.3,NA,NA
"USC00056280","1899-08-07",39.11674,-104.91198,1,NA,NA
"USC00056280","1899-08-08",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-09",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-10",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-11",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-12",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-13",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-14",39.11674,-104.91198,0.8,NA,NA
"USC00056280","1899-08-15",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-16",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-17",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-18",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-19",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-20",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-21",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-22",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-23",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-24",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-25",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-26",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-27",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-28",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-29",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-08-30",39.11674,-104.91198,0.3,NA,NA
"USC00056280","1899-08-31",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-01",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-02",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-03",39.11674,-104.91198,0.5,NA,NA
"USC00056280","1899-09-04",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-05",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-06",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-07",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-08",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-09",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-10",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-11",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-12",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-13",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-14",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-15",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-16",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-17",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-18",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-19",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-20",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-21",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-22",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-23",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-24",39.11674,-104.91198,0,NA,NA
"USC00056280","1899-09-25",39.11674,-104.91198,0,NA,NA
